ID: 1, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 0
ID: 183, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 20
ID: 184, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 19
ID: 185, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 21
ID: 186, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 20
ID: 187, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 23
ID: 188, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 22
ID: 189, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 21
ID: 190, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 23
ID: 191, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 22
ID: 192, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 24
ID: 193, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 24
ID: 194, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 25
ID: 196, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 23
ID: 195, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 25
ID: 197, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 26
ID: 198, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 24
ID: 199, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 26
ID: 200, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 25
ID: 201, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 27
ID: 203, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 26
ID: 202, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 28
ID: 204, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 27
ID: 205, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 27
ID: 207, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 28
ID: 206, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 29
ID: 208, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 28
ID: 209, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 30
ID: 210, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 31
ID: 212, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 29
ID: 211, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 29
ID: 213, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 32
ID: 215, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 33
ID: 214, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 30
ID: 216, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 31
ID: 217, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 30
ID: 218, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 34
ID: 219, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 31
ID: 220, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 35
ID: 221, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 32
ID: 222, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 33
ID: 223, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 36
ID: 224, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 32
ID: 225, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 34
ID: 226, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 33
ID: 227, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 35
ID: 228, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 36
ID: 229, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 37
ID: 230, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 34
ID: 231, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 38
ID: 233, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 35
ID: 234, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 37
ID: 232, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 39
ID: 235, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 38
ID: 236, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 0
ID: 237, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 39
ID: 238, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 1
ID: 239, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 36
ID: 240, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 2
ID: 241, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 37
ID: 242, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 3
ID: 243, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 0
ID: 244, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 38
ID: 245, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 4
ID: 246, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 5
ID: 247, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 39
ID: 248, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 6
ID: 250, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 1
ID: 249, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 0
ID: 251, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 7
ID: 252, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 2
ID: 253, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 1
ID: 255, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 3
ID: 254, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 8
ID: 256, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 4
ID: 257, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 9
ID: 258, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 5
ID: 259, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 2
ID: 260, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 6
ID: 261, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 3
ID: 262, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 7
ID: 263, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 4
ID: 264, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 8
ID: 265, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 10
ID: 266, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 11
ID: 267, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 9
ID: 268, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 5
ID: 269, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 10
ID: 271, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 6
ID: 272, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 12
ID: 270, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 11
ID: 273, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 12
ID: 274, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 7
ID: 275, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 13
ID: 276, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 8
ID: 277, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 13
ID: 278, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 9
ID: 279, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 14
ID: 280, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 10
ID: 281, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 11
ID: 282, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 15
ID: 283, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 12
ID: 284, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 16
ID: 285, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 14
ID: 286, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 13
ID: 287, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 14
ID: 288, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 15
ID: 289, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 17
ID: 290, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 18
ID: 291, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 15
ID: 293, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 16
ID: 292, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 16
ID: 294, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 19
ID: 295, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 17
ID: 296, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 20
ID: 297, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 17
ID: 298, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 21
ID: 299, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 18
ID: 300, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 22
ID: 301, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 19
ID: 302, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 23
ID: 303, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 20
ID: 304, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 24
ID: 305, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 21
ID: 306, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 18
ID: 307, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 25
ID: 308, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 19
ID: 309, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 20
ID: 310, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 26
ID: 311, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 22
ID: 312, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 21
ID: 313, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 27
ID: 314, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 23
ID: 315, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 22
ID: 316, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 24
ID: 317, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 28
ID: 318, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 25
ID: 319, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 23
ID: 320, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 26
ID: 321, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 24
ID: 322, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 27
ID: 323, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 28
ID: 324, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 25
ID: 326, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 29
ID: 325, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 29
ID: 327, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 26
ID: 328, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 30
ID: 330, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 31
ID: 331, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja3, POS_LOJA: 27
ID: 329, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 30
ID: 332, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 28
ID: 334, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 32
ID: 333, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 31
ID: 335, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 33
ID: 337, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 32
ID: 336, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 29
ID: 338, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja2, POS_LOJA: 33
ID: 339, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 34
ID: 340, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 34
ID: 341, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 35
ID: 342, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja1, POS_LOJA: 35
ID: 343, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 30
ID: 344, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 36
ID: 345, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 37
ID: 346, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 31
ID: 347, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 36
ID: 348, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 38
ID: 349, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja3, POS_LOJA: 32
ID: 350, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 37
ID: 351, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja3, POS_LOJA: 33
ID: 352, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja2, POS_LOJA: 38
ID: 353, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 39
ID: 354, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja2, POS_LOJA: 39
ID: 355, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 34
ID: 356, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 0
ID: 357, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja1, POS_LOJA: 0
ID: 358, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja2, POS_LOJA: 1
ID: 359, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 0, LOJA: Loja3, POS_LOJA: 35
ID: 360, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 0, LOJA: Loja1, POS_LOJA: 1
ID: 361, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0, LOJA: Loja1, POS_LOJA: 2
ID: 363, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0, LOJA: Loja3, POS_LOJA: 36
ID: 362, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja2, POS_LOJA: 2
ID: 364, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 0, LOJA: Loja1, POS_LOJA: 3
