ID: 1, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 0
ID: 254, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 13
ID: 255, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 253, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 12
ID: 256, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 257, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 16
ID: 258, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 17
ID: 259, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 260, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
ID: 261, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 20
ID: 262, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 21
ID: 263, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 22
ID: 264, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 23
ID: 265, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 24
ID: 267, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 26
ID: 266, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 25
ID: 268, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 27
ID: 269, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 28
ID: 270, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 30
ID: 271, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 29
ID: 272, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 31
ID: 273, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 32
ID: 274, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 33
ID: 275, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 34
ID: 276, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 35
ID: 277, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 36
ID: 278, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 37
ID: 279, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 38
ID: 280, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 39
ID: 281, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0
ID: 282, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 1
ID: 285, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 4
ID: 284, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 3
ID: 283, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 2
ID: 286, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 5
ID: 287, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 6
ID: 288, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 7
ID: 289, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 8
ID: 291, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 10
ID: 290, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 9
ID: 293, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 12
ID: 292, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 11
ID: 294, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 13
ID: 295, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 296, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 297, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 16
ID: 298, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 17
ID: 299, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 300, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
ID: 301, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 20
ID: 302, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 21
ID: 303, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 22
ID: 304, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 23
ID: 306, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 25
ID: 305, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 24
ID: 307, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 26
ID: 308, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 27
ID: 310, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 29
ID: 309, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 28
ID: 311, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 30
ID: 312, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 31
ID: 313, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 32
ID: 314, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 33
ID: 315, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 34
ID: 316, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 35
ID: 317, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 36
ID: 318, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 37
ID: 319, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 38
ID: 320, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 39
ID: 321, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0
ID: 322, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 1
ID: 324, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 3
ID: 323, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 2
ID: 325, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 4
ID: 326, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 5
ID: 327, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 6
ID: 328, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 7
ID: 331, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 10
ID: 329, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 8
ID: 330, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 9
ID: 332, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 11
ID: 333, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 12
ID: 334, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 13
ID: 335, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 336, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 337, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 16
ID: 338, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 17
ID: 339, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 340, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
ID: 341, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 20
ID: 342, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 21
ID: 343, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 22
ID: 344, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 23
ID: 345, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 24
ID: 346, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 25
ID: 347, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 26
ID: 348, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 27
ID: 350, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 29
ID: 349, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 28
ID: 351, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 30
ID: 352, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 31
ID: 353, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 32
ID: 354, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 33
ID: 355, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 34
ID: 356, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 35
ID: 357, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 36
ID: 358, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 37
ID: 359, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 38
ID: 360, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 39
ID: 362, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 1
ID: 361, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0
ID: 363, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 2
ID: 364, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 3
ID: 365, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 4
ID: 366, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 5
ID: 367, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 6
ID: 368, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 7
ID: 370, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 9
ID: 369, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 8
ID: 371, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 10
ID: 372, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 11
ID: 373, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 12
ID: 374, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 13
ID: 375, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 376, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 377, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 16
ID: 378, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 17
ID: 379, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 380, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
ID: 381, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 20
ID: 382, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 21
ID: 383, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 22
ID: 385, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 24
ID: 384, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 23
ID: 387, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 26
ID: 386, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 25
ID: 388, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 27
ID: 389, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 28
ID: 390, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 29
ID: 391, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 30
ID: 392, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 31
ID: 393, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 32
ID: 394, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 33
ID: 395, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 34
ID: 396, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 35
ID: 397, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 36
ID: 398, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 37
ID: 399, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 38
ID: 400, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 39
ID: 402, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 1
ID: 401, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 0
ID: 403, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 2
ID: 405, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 4
ID: 404, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 3
ID: 406, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 5
ID: 407, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 6
ID: 408, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 7
ID: 409, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 8
ID: 410, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 9
ID: 411, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 10
ID: 412, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 11
ID: 413, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 12
ID: 414, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 13
ID: 415, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 416, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 417, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 16
ID: 418, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 17
ID: 419, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 420, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
ID: 421, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 20
ID: 422, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 21
ID: 423, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 22
ID: 424, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 23
ID: 425, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 24
ID: 426, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 25
ID: 427, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 26
ID: 428, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 27
ID: 429, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 28
ID: 430, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 29
ID: 431, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 30
ID: 432, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 31
ID: 433, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 32
ID: 434, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 33
ID: 435, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 34
ID: 436, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 35
ID: 437, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 36
ID: 438, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 37
ID: 439, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 38
ID: 440, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 39
ID: 441, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0
ID: 443, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 2
ID: 442, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 1
ID: 446, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 5
ID: 447, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 6
ID: 444, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 3
ID: 445, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 4
ID: 448, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 7
ID: 449, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 8
ID: 450, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 9
ID: 451, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 10
ID: 452, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 11
ID: 453, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 12
ID: 454, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 13
ID: 455, COR: GREEN, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 456, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 457, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 16
ID: 458, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 17
ID: 459, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 460, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
ID: 461, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 20
ID: 462, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 21
ID: 463, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 22
ID: 464, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 23
ID: 466, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 25
ID: 467, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 26
ID: 465, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 24
ID: 468, COR: BLUE, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 27
ID: 469, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 28
ID: 470, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 29
ID: 471, COR: BLUE, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 30
ID: 472, COR: RED, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 31
ID: 473, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 32
ID: 474, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 33
ID: 475, COR: RED, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 34
ID: 476, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 35
ID: 477, COR: BLUE, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 36
ID: 478, COR: RED, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 37
ID: 479, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 38
ID: 480, COR: BLUE, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 39
ID: 481, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 1, POS_EST: 0
ID: 482, COR: GREEN, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 3, POS_EST: 1
ID: 483, COR: BLUE, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 2, POS_EST: 2
ID: 484, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 3, POS_EST: 3
ID: 485, COR: GREEN, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 3, POS_EST: 4
ID: 486, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 0, POS_EST: 5
ID: 487, COR: RED, TIPO: SUV, ESTACAO: 1, FUNCIONARIO: 0, POS_EST: 6
ID: 488, COR: GREEN, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 4, POS_EST: 7
ID: 489, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 0, POS_EST: 8
ID: 490, COR: RED, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 1, POS_EST: 9
ID: 491, COR: GREEN, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 4, POS_EST: 10
ID: 492, COR: BLUE, TIPO: SEDAN, ESTACAO: 0, FUNCIONARIO: 0, POS_EST: 11
ID: 493, COR: RED, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 4, POS_EST: 12
ID: 494, COR: GREEN, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 3, POS_EST: 13
ID: 495, COR: BLUE, TIPO: SUV, ESTACAO: 2, FUNCIONARIO: 2, POS_EST: 14
ID: 496, COR: RED, TIPO: SEDAN, ESTACAO: 2, FUNCIONARIO: 1, POS_EST: 15
ID: 497, COR: GREEN, TIPO: SUV, ESTACAO: 3, FUNCIONARIO: 2, POS_EST: 16
ID: 498, COR: BLUE, TIPO: SEDAN, ESTACAO: 3, FUNCIONARIO: 1, POS_EST: 17
ID: 499, COR: RED, TIPO: SUV, ESTACAO: 0, FUNCIONARIO: 2, POS_EST: 18
ID: 500, COR: GREEN, TIPO: SEDAN, ESTACAO: 1, FUNCIONARIO: 4, POS_EST: 19
